Code,Title,CreditPoints
LAWS5512,Supervised Research,6
LAWS5517,Mining Law,6
LAWS5521,Climate Change Law,6
LAWS5528,Unjust Enrichment and Restitution,6
LAWS5532,"Energy Agreements: Oil and Gas, Alternative Energy and Sustainability",6
LAWS5540,Environmental Protection Law,6
LAWS5541,Equity Capital Markets & Securities Regulation,6
LAWS5576,International Commercial Arbitration,6
LAWS5577,Space and Satellite Law,6
LAWS5589,Energy Regulation:  sustainable oil and gas and alternative energy production,6
LAWS5590,Water Resources Law,6
LAWS5596,Mergers and Acquisitions,6
LAWS5694,Research Paper I,6
LAWS5695,Research Paper II,12
LAWS5696,Research Paper III Part 1,6
LAWS5697,Research Paper III Part 2,6
LAWS5813,Legal Issues for Not-for-Profit Entities,6
LAWS5872,Clinical Legal Education (Strategic Litigation/Mediation),6
LAWS5890,Insurance Claims and Dispute Resolution,6
LAWS5891,Principles and Practice of General Insurance Law,6
LAWS5892,Principles and Practice of Life Insurance Law,6
LAWS6109,Dispute Resolution,6
LAWS6114,International Environmental Law,6
LAWS6118,Family Law,6
LAWS6128,Consumer Law,6
LAWS6132,Income Taxation Law,6
LAWS6150,Intellectual Property Law,6
LAWS6152,Media Law,6
LAWS6167,Comparative Legal Method,6
LAWS6168,Federal Jurisdiction,6
LAWS6175,Heritage Governance: from Global to Local,6
LAWS6179,Law of the Sea,6
LAWS6181,Health Law and Policy,6
LAWS6187,Succession Law,6
LAWS6189,Advanced Topics in Private Law,6
LAWS6192,Introduction to Roman Private Law,6
LAWS6209,Advanced Public Law,6
LAWS6215,Theory & Practice of Risk Regulation,6
LAWS6219,International Criminal Law,6
LAWS6220,International Humanitarian Law,6
LAWS6223,Theories of Justice and Punishment,6
LAWS6224,Foundations of Public International Law,6
LAWS6225,"Theory, Method and Contemporary Issues of International Law",6
LAWS6226,International Human Rights Law,6
LAWS6230,Aviation Law,6
LAWS6234,Taxation of Trusts,6
LAWS6251,International Sales Law,6
LAWS6254,WTO Law,6
LAWS6260,"Intersections of Law, Policy and Government",6
LAWS6261,Planning Law,6
LAWS6296,Technology Law and Governance,6
LAWS6297,The Global Lawyer,6
LAWS6298,Human Capital,6
LAWS6327,Advanced Evidence and Proof,6
LAWS6358,Innovations in Legal Practice Management,6
LAWS6360,Employment Law,6
LAWS6378,Government Accountability—Law and Practice,6
LAWS6398,Construction Law,6
LAWS6504,Insurance Law,6
LAWS6521,Climate Change Law and Emissions Trading,6
LAWS6576,International Commercial Arbitration,6
LAWS6577,Space and Satellite Law,6
LAWS6589,Energy Regulation: Sustainable Oil and Gas Law,6
LAWS6590,Water Resources Law,6
LAWS6596,Mergers and Acquisitions,6
LAWS6713,Environmental Protection Law,6
LAWS6717,Unjust Enrichment and Restitution,6
LAWS6726,Mining Law,6
LAWS6727,"Energy Agreements: Oil and Gas, Alternative Energy and Sustainability",6
LAWS6750,Research Paper I,6
LAWS6751,Research Paper II,12
LAWS6752,Research Paper III Part 1,6
LAWS6753,Research Paper III Part 2,6
LAWS6820,Legislation in Practice,6
LAWS6979,Advanced Legal Theory and Research Methodology,6
LAWS6980,Doctoral Thesis (full-time),96
LAWS6981,Doctoral Thesis (part-time),96
LAWX1104,Introduction to Law,6
LING1001,Language and Communication,6
LING1002,Language as a Cognitive System,6
LING1901,Language Learning and the Multilingual World,6
LING2001,Morphosyntax of the World's Languages,6
LING2002,The Sounds of the World's Languages,6
LING2008,How Language Shapes Society,6
LING3003,Language Across Time,6
LING3005,Semantics: Meaning in Language,6
LING3006,Topics in Linguistic Theory,6
LING3007,Linguistics of Australian Indigenous Languages,6
LING3008,Sociolinguistic Variation,6
LING4103,Methods in Linguistics Research,6
LING4104,Advanced Topics in Linguistics,6
LING4141,Dissertation (Linguistics) 2,12
MATH0013,Foundations of Maths,6
MATH1011,Multivariable Calculus,6
MATH1012,Mathematical Theory and Methods,6
MATH1013,Mathematical Analysis,6
MATH1014,Algebra,6
MATH1601,Mathematics: from the Renaissance to Modern Day,6
MATH1700,Forensic Mathematics,6
MATH1720,Mathematics Fundamentals,6
MATH1721,Mathematics Foundations: Methods,6
MATH1722,Mathematics Foundations: Specialist,6
MATH2021,Differential Equations,6
MATH2030,Metric Spaces & Measure Theory,6
MATH2031,Introduction to Pure Mathematics,6
MATH2032,Complex and Fourier Analysis,6
MATH2064,Numerical Methods,6
MATH2501,Advanced Mathematical Methods,6
MATH3002,Network Science,6
MATH3021,Nonlinear Dynamics and Chaos,6
MATH3022,Scientific and Industrial Modelling,6
MATH3023,Advanced Mathematics Applications,6
MATH3024,Complex Systems,6
MATH3031,Algebraic Structures and Symmetry,6
MATH3032,Topology and Analysis,6
MATH3033,Geometry,6
MATH3034,Functional Analysis,6
MATH4001,Mathematics and Statistics Research Project Part 1,12
MATH4002,Mathematics and Statistics Research Project Part 2,12
MATH4011,Special Topics in Mathematics 1,6
MATH4012,Special Topics in Mathematics 2,6
MATH4021,Dynamical Systems,6
MATH4022,Theoretical Mechanics,6
MATH4023,Mathematical Optimisation,6
MATH4031,Algebra,6
MATH4032,Continuous Geometry and Analysis,6
MATH4033,Advanced Topics in Pure Mathematics,6
MATH4403,Advanced Mathematics 1,6
MATH5540,Advanced Mathematics 2,6
MATX0720,Mathematics Fundamentals,6
MATX0721,Mathematics Foundations: Methods,6
MATX0722,Mathematics Foundations: Specialist,6
MATX1011,Multivariable Calculus,6
MATX1012,Mathematical Theory and Methods,6
MATX1720,Mathematics Fundamentals,6
MATX1721,Mathematics Foundations,6
MATX1722,Mathematics Foundations: Specialist,6
MECH2002,Engineering Materials 2,6
MECH2004,Engineering Dynamics,6
MECH3001,Mechanisms and Machines,6
MECH3002,Manufacturing,6
MECH3024,Engineering Thermodynamics,6
MECH3402,Engineering Project 1,6
MECH3406,Engineering Project 2,6
MECH3424,Measurement and Instrumentation,6
MECH4424,Measurement and Noise,6
MECH4426,"Dynamics, Vibration and Sound",6
MECH4428,Degradation of Materials,6
MECH4429,Applied Engineering Thermodynamics,6
MECH4502,Analysis and Design of Machine Components,6
MECH5501,Applied Acoustics,6
MECH5502,Analysis and Design of Machine Components,6
MECH5504,Design and Failure Analysis of Materials,6
MECH5551,Mechanical Engineering Design Project 1,6
MECH5552,Mechanical Engineering Design Project 2,6
MEDC5801,Development and Communication of Research,6
MEDC5803,Clinical Research Project Part I,12
MEDC5804,Clinical Research Project Part II,12
MEDC5805,Principles of Research Methods in Medicine,6
MEDC5806,Principles of Evidence-Based Practice,6
MEDC5901,Thesis Research (full-time),72
MEDC5902,Thesis Research (part-time),72
MEIS5000,Research Project (Assessed in HMS),6
MEIS5001,Research Project (Assessed in HMS),6
MEIS5002,Research Project (Assessed in HMS),6
MEIS5003,Research Project (Assessed in HMS),6
MGMT1135,Organisational Behaviour,6
MGMT1136,Management and Organisations,6
MGMT2302,Leadership,6
MGMT2311,Organisational Learning and Innovation,6
MGMT2341,International Management,6
MGMT3304,Applied International Business Strategy,6
MGMT3308,Supply Chain Management,6
MGMT3335,Enterprise Systems,6
MGMT3342,Entrepreneurship,6
MGMT3346,Managing Organisational Change,6
MGMT3347,Strategic Management,6
MGMT4401,Special Topics in Management Seminar,6
MGMT4485,Dissertation (Management) Part 1,6
MGMT4486,Dissertation (Management) Part 2,6
MGMT4487,Dissertation (Management) Part 3,6
MGMT4488,Dissertation (Management) Part 4,6
MGMT5239,Oil and Gas Sector Management,6
MGMT5240,Project Management in Oil & Gas,6
MGMT5501,Organisational Behaviour,6
MGMT5502,Strategic Analysis and Consulting Project,12
MGMT5503,Management Strategy,6
MGMT5504,Data Analysis and Decision Making,6
MGMT5505,International Management,6
MGMT5506,Ethics and Sustainability Management,6
MGMT5507,Management and Organisations,6
MGMT5508,Organisational Behaviour and Leadership,6
MGMT5511,Introduction to Global Business,6
MGMT5512,Leadership in Maintenance,6
MGMT5513,Data Driven Decision Making,6
MGMT5514,Demonstrating Social Impact,6
MGMT5516,Social Impact: Entrepreneurs and Social Innovation,6
MGMT5517,Leadership for Social Impact,6
MGMT5518,Social Investment and Philanthropy,6
MGMT5519,Ethical Leadership in Contemporary Organisations,6
MGMT5521,Operations and Strategic Supply Chain Management,6
MGMT5523,Becoming a Leader: Perspectives on Leadership Development,6
MGMT5524,Strategic Management of Resource Companies,6
MGMT5526,Principles for Responsible Management,6
MGMT5528,Leading Self and Leading Others,6
MGMT5530,"Healthcare Systems, Policy and Governance",6
MGMT5531,Strategic Management and Innovation in Health,6
MGMT5532,Leadership in Healthcare,6
MGMT5533,Change and Transformation in Healthcare Organisations,6
MGMT5555,Executive Decision Making,6
MGMT5556,The Business of Politics,6
MGMT5570,Organisational Change and Transformation,6
MGMT5601,Small Business Management,6
MGMT5608,Entrepreneurship and Innovation,6
MGMT5615,Selected Topics in Management,6
MGMT5616,Advanced Topics in Management,6
MGMT5618,International Study Program,6
MGMT5625,New Venture Creations,6
MGMT5639,Commercialisation Management Project,12
MGMT5641,Commercialisation Management Project 1,6
MGMT5642,Commercialisation Management Project 2,6
MGMT5647,Negotiation Behaviour,6
MGMT5660,Applied Project Management,6
MGMT5665,Project Management,6
MGMT5700,Strategic Management,6
MGMT5782,Management Case Study,6
MGMT5900,Business Strategy,6
MGMT5928,Leading in Organisations,6
MGMT5970,Leading Change and Transformation,6
MGMT6791,Business Research: Principles and Processes,6
MGMT6792,Advanced Quantitative Methods,6
MGMT6793,Qualitative Methods in Business Research,6
MGMT6794,Literature Review and Criticism,6
MGMT6795,Research Proposal and Defence,18
MGMT6800,Doctoral Thesis (full-time),102
MGMT6801,Doctoral Thesis (part-time),102
MGMX0136,Management and Organisations,6
MGMX1135,Organisational Behaviour,6
MGMX1136,Management and Organisations,6
MICR1101,Revolutionary Microbial Discoveries,6
MICR2208,Introductory Microbiology,6
MICR2209,Introduction to Infectious Diseases and Immunology,6
MICR3305,Immunobiology and Immune Diseases,6
MICR3310,Microbial Ecology and One Health,6
MICR3320,Viruses and Viral Disease,6
MICR3330,Bacteria and Bacterial Disease,6
MICR5814,Epidemiology and Infection,6
MICR5815,Science Communication in Infectious Diseases,6
MICR5816,Infectious Diseases Literature Review,6
MICR5817,Vaccine & Drug Design & Development,6
MICR5829,Foundations of Infectious Diseases,6
MICR5830,Principles of Mycology and Parasitology,6
MICR5831,Molecular and Cellular Microbiology,6
MICR5832,Diagnostic Medical Microbiology,6
MICR5833,Antimicrobial Agents,6
MICR5834,"Tropical, Travel and Remote Area Infectious Diseases",6
MICR5835,Vectors of Infectious Diseases and Vector Control,6
MICR5836,Public and Environmental Health Microbiology,6
MICR5838,Research Project in Infectious Diseases Part 1,12
MICR5839,Research Practicum in Infectious Diseases Part 1,12
MICR5840,Research Practicum in Infectious Diseases Part 2,12
MICR5841,Research Project in Infectious Diseases Part 2,12
MICR5842,Principles of Infection and Immunity,6
MICR5843,Extended Research Project in Infectious Diseases Part 1,12
MICR5844,Extended Research Project in Infectious Diseases Part 2,12
MICR5845,Extended Research Project in Infectious Diseases Part 3,12
MICR5846,Molecular Epidemiology and Microbial Communities,6
MICR5848,Extended Research Project in Infectious Diseases Part 4,12
MINE2001,Fundamentals of Mining Engineering,6
MINE3401,Underground Mining 1,6
MINE3404,Rock Mechanics,6
MINE3405,Mineral Resources,6
MINE3406,Geotechnology of Mine Waste,6
MINE3503,Surface Mining,6
MINE4001,Mining Engineering Services,6
MINE4401,Underground Mining 1,6
MINE4404,Rock Mechanics,6
MINE4405,Mineral Resources,6
MINE4406,Geotechnology of Mine Waste,6
MINE4502,Underground Mining 2,6
MINE4503,Surface Mining,6
MINE5501,Mining Management,6
MINE5502,Underground Mining 2,6
MINE5551,Mining Engineering Design Project 1,6
MINE5552,Mining Engineering Design Project 2,6
MING5501,Applied Structural Geology,6
MING5503,Geodynamics and Metallogeny Field Excursion,6
MING5504,Precambrian Metallogeny,6
MIXD5001,HDR Prelim Dissertation Part 1,6
MIXD5002,HDR Prelim Dissertation Part 2,6
MIXD5003,HDR Prelim Dissertation Part 3,6
MIXD5004,HDR Prelim Dissertation Part 4,6
MKTG1203,Introduction to Marketing,6
MKTG1204,Consumer Behaviour,6
MKTG1342,Introduction to Enterprise and Innovation,6
MKTG2238,Advertising and Branding,6
MKTG2305,Marketing Research,6
MKTG2308,Professional Selling,6
MKTG2311,Experiential Marketing,6
MKTG3302,Scaling and Commercialising Start-ups,6
MKTG3303,New Product Development,6
MKTG3306,Strategic Marketing,6
MKTG3307,Digital Marketing,6
MKTG3308,Marketing Analytics,6
MKTG3312,Consumers Around the World,6
MKTG3314,Entrepreneurship in Practice,6
MKTG4401,Critiquing Marketing Research,6
MKTG4486,Dissertation (Marketing) Part 1,6
MKTG4487,Dissertation (Marketing) Part 2,6
MKTG4488,Dissertation (Marketing) Part 3,6
MKTG4489,Dissertation (Marketing) Part 4,6
MKTG5406,Buyer Behaviour and Decision Making,6
MKTG5408,Marketing Analysis and Planning,6
MKTG5462,Global Marketing Strategy,6
MKTG5463,Marketing of Services,6
MKTG5465,Applied Marketing Research,6
MKTG5501,Integrated Marketing Communications,6
MKTG5502,Social Media Marketing,6
MKTG5503,Enterprise and Innovation,6
MKTG5504,Big Data in Marketing,6
MKTG5505,Marketing and Society,6
MKTG5506,Search engine marketing,6
MKTG5550,Marketing Principles,6
MKTG5561,Marketing Management,6
MKTG5578,Business Relationship Management,6
MKTG5603,Management of Technology and Innovation,6
MKTG5604,Technology Commercialisation,6
MKTG5904,Marketing Analytics and Big Data,6
MKTG5950,Marketing,6
MKTX0203,Introducing Marketing,6
MKTX1203,Introduction to Marketing,6
MKTX1204,Consumer Behaviour,6
MSCI4001,"Research Methodology, Data Acquisition and Evaluation Part 1",6
MSCI4002,"Research Methodology, Data Acquisition and Evaluation Part 2",6
MSCI4003,"Research Methodology, Data Acquisition and Evaluation Part 3",6
MSCI4004,"Research Methodology, Data Acquisition and Evaluation Part 4",6
MSCI4005,Research Project Development and Communication ,6
MSCI4006,Advanced Techniques in Molecular Sciences,6
MSCI4098,Seminar Appraisal and Presentation Part 1,0
MSCI4099,Seminar Appraisal and Presentation Part 2,6
MSCI5560,Molecular Sciences Master's Project Literature Review and Research Proposal,6
MSCI5561,Molecular Sciences Master's Research Project Part 1,6
MSCI5562,Molecular Sciences Master's Research Project Part 2,6
MSCI5563,Molecular Sciences Master's Research Project Part 3,6
MUSC1054,Music Theory for Electronic Musicians,6
MUSC1055,Electronic Music: Methods and Means,6
MUSC1203,Songwriting: An Introduction,6
MUSC1321,Music Language 1,6
MUSC1322,Music Language 2,6
MUSC1340,Musical Revolutions,6
MUSC1341,Principal Studies 1,6
MUSC1342,Principal Studies 2,6
MUSC1345,Keyboard and Performance Technologies 1,6
MUSC1350,Popular Music in Global Perspective,6
MUSC1351,Women in Music,6
MUSC1352,Music Theatre: Oklahoma! to Hamilton,6
MUSC1399,Special unit: Principal Studies 1,6
MUSC1441,Contemporary Popular Music Principal Studies 1,6
MUSC1442,Contemporary Popular Music Principal Studies 2,6
MUSC1591,Music Large Ensemble 1,0
MUSC1592,Music Large Ensemble 2,0
MUSC1741,Practical Studies A,6
MUSC1742,Practical Studies B,6
MUSC1751,Music Theatre Performance Skills 1,6
MUSC1752,Music Theatre Performance Skills 2,6
MUSC1980,Music Ensemble Project,0
MUSC1981,Music Ensemble 1,6
MUSC1982,Music Ensemble 2,6
MUSC2273,Electronic Music: Generative Processes,6
MUSC2274,Electronic Music: Sampling and Synthesis,6
MUSC2276,"Sound, Image and Space",6
MUSC2277,Electronic Music: Interactive Systems,6
MUSC2341,Music and Practices of Listening,6
MUSC2342,Music in Action,6
MUSC2345,Music Theatre: Exploring Characterisation,6
MUSC2441,Contemporary Popular Music Principal Studies 3,6
MUSC2442,Contemporary Popular Music Principal Studies 4,6
MUSC2455,Keyboard and Performance Technologies 2,6
MUSC2520,Music Language 3,6
MUSC2525,Music Language 4,6
MUSC2541,Principal Studies 3,6
MUSC2542,Principal Studies 4,6
MUSC2591,Music Large Ensemble 3,0
MUSC2592,Music Large Ensemble 4,0
MUSC2741,Practical Studies C,6
MUSC2751,Music Theatre Performance Skills 3,6
MUSC2981,Music Ensemble 3,6
MUSC2982,Music Ensemble 4,6
MUSC3335,Music in the Sixties,6
MUSC3336,"Music in Film, TV and Video Games",6
MUSC3341,"Music, Society, and Ideas",6
MUSC3441,Contemporary Popular Music Principal Studies 5,6
MUSC3538,Professional Skills: Music Industry and Artist,6
MUSC3541,Principal Studies 5,6
MUSC3542,Principal Studies 6,6
MUSC3543,Conducting,6
MUSC3544,Topics in Performance Practice,6
MUSC3560,Music Education in Research and Practice,6
MUSC3561,Practical Pedagogy in the Music Studio,6
MUSC3571,Sound Art: Advanced Studio,6
MUSC3572,Sound Art: Major Project,12
MUSC3573,Video Game Music and Sound: Project,6
MUSC3581,Principal Studies 5: Composition,6
MUSC3582,Principal Studies 6: Composition,6
MUSC3583,Principal Studies 5: Musicology,6
MUSC3584,Principal Studies 6: Musicology,6
MUSC3585,Principal Studies 5: Performance,6
MUSC3586,Principal Studies 6: Performance,6
MUSC3587,Studio Teaching 1,6
MUSC3588,Studio Teaching 2,6
MUSC3591,Music Large Ensemble 5,0
MUSC3592,Music Large Ensemble 6,0
MUSC3600,Popular Music Advanced Studies,6
MUSC3603,Music Wild Card,6
MUSC3741,Practical Studies D,6
MUSC3751,Music Theatre Performance Skills 4,6
MUSC4101,Contemporary Debates in Music,6
MUSC4103,Introduction to Music Research,6
MUSC4104,Music Research Project,6
MUSC4105,Music Aesthetics and Criticism,6
MUSC4140,Music Honours Research 1,12
MUSC4141,Music Honours Research 2,12
MUSC4631,Secondary Music Curriculum 1,6
MUSC4632,Secondary Music Curriculum 2,6
MUSC4711,Studio Teaching and Musical Leadership 1,6
MUSC4712,Studio Teaching and Musical Leadership 2,6
NEUR1001,Neuroscience in Society,6
NEUR3301,Advanced Neuroscience 1,6
NEUR3302,Advanced Neuroscience 2,6
NEUR3310,Neuroscience,6
NEUR4010,Modern Research Tools in Neuroscience,6
NEUR5011,Neurological Disorders,6
NEUR5514,Neuroscience Honours Dissertation Part 1,6
NEUR5515,Neuroscience Honours Dissertation Part 2,6
NEUR5516,Neuroscience Honours Dissertation Part 3,6
NEUR5517,Neuroscience Honours Dissertation Part 4,6
OCEN1001,Global Oceans Challenges,6
OCEN2001,Energy from Oceans,6
OCEN2002,The Changing Oceans,6
OCEN3001,Ocean Engineering Solutions,6
OCEN4002,Ocean Hazards,6
OCEN4003,Strategic Leadership for the Blue Economy,6
OCEN4005,The Indian Ocean Environment,6
OCEN4006,Working with Multiple Disciplines,6
OCEN4007,Renewable Ocean Energy,6
OCEN4008,Physical Oceanography,6
OCEN4010,Ocean Observational Methods and Modelling,6
OCEN5001,Ocean Data Analysis,6
OCEN5002,Ocean Engineering and Technology,6
OCEN5004,Design of Coastal Structures,6
OCEN5005,Advanced Design of Offshore Systems,6
OCEN5013,Offshore Site Characterisation,6
OCEN5014,Soil Mechanics for Offshore Geotechnical Applications,6
OCEN5015,Calculation Approaches in Offshore Geotechnics,6
OCEN5016,Solving New Offshore Geotechnical Problems,6
OCEN5017,Offshore Geotechnical Design Framework,6
OCEN5018,Non-deterministic Design Approaches in Offshore Geotechnics,6
OCEN5411,Offshore and Coastal Engineering Research Project Part 1,6
OCEN5412,Offshore and Coastal Engineering Research Project Part 2,6
OCEN5511,Ocean Leadership Research Project Part 1,6
OCEN5512,Ocean Leadership Research Project Part 2,6
OCEN5555,Research Project Part 1,6
OCEN5556,Research Project Part 2,6
OCEN5557,Design Project Part 1,6
OCEN5558,Design Project Part 2,6
OPTM4101,Principles of Optics 1,6
OPTM4102,Structure and Function of the Eye,6
OPTM4103,Research Fundamentals and Methodology 1,6
OPTM4104,Foundations of Optometry,6
OPTM4105,Principles of Optics 2,6
OPTM4106,Physiological Optics and Visual Perception,6
OPTM4107,Research Fundamentals and Methodology 2,6
OPTM4108,Foundations of Clinical Optometry,6
OPTM5101,Integrated Ophthalmic Science 1,12
OPTM5102,Optometric Practice 1,12
OPTM5103,Integrated Ophthalmic Science 2,12
OPTM5104,Optometric Practice 2,12
OPTM5105,Optometry Research Project,12
OPTM5106,Integrated Optometric Practice,12
OPTM5201,Community Optometry 1,24
OPTM5202,Community Optometry 2,24
OPTM5203,Community Optometry 3,24
PACM1100,Professional and Academic Communications,6
PACM1101,Communication in Practice,6
PACM2202,Communication in Practice,6
PACX0100,Academic & Professional Communications 1,6
PACX0200,Academic & Professional Communications 2,6
PACX1100,Professional and Academic Communications,6
PACX1101,Communication in Practice,6
PAED4401,Research Conduct and Ethics,6
PAED4406,"Nutrition, Lactation and Gastrointestinal Disease",6
PAED4407,Neonatal Surgery,6
PAED4408,Neonatal Infections and Immunology,6
PAED4409,Evidence-based Medicine,6
PAED4410,Neonatal Respiration and Ventilation,6
PAED4411,Introduction to Transport Medicine,6
PAED5501,Neonatal Echocardiography,6
PAED5502,Practicum I,6
PAED5503,Practicum II,6
PAED5504,Transport Medicine,6
PAED5505,Child Health Research Project Part I,12
PAED5506,Child Health Research Project Part II,12
PAED5520,Neonatology Dissertation,12
PAED5702,Paediatric Sleep Science,6
PAED5705,Physiology of Sleep Responses,6
PAED5706,Methods in Sleep Measurement,6
PAED5707,Clinical Applications of Sleep Responses,6
PAED5708,Conducting Sleep Studies,6
PAED5901,MChHRes Thesis Research (full-time),72
PAED5902,MChHRes Thesis Research (part-time),72
PARL3399,WA Parliamentary Research Program,6
PARL5599,WA Parliamentary Research Program,6
PATH2210,Fundamentals of Pathology and Laboratory Medicine,6
PATH2211,Molecular Medicine,6
PATH2220,Introduction to Human Disease,6
PATH2221,Principles of Human Disease,6
PATH2222,Pathology of Body Systems,6
PATH3305,Medical Genetics,6
PATH3308,Biotherapeutics and Regenerative Medicine,6
PATH3309,Cancer Pathology,6
PATH5113,Research Project Proposal,6
PATH5114,Research Communication,6
PATH5115,Research Project Part 1,6
PATH5116,Research Project Part 2,6
PATH5117,Research Project Part 1,18
PATH5118,Research Project Part 2,18
PATH5121,Clinical Biochemistry,6
PATH5122,Advanced Clinical Biochemistry,6
PATH5131,Anatomical Pathology,6
PATH5132,Advanced Anatomical Pathology,6
PATH5141,Clinical Immunology,6
PATH5142,Advanced Clinical Immunology,6
PATH5151,Molecular Pathology,6
PATH5152,Advanced Molecular Pathology,6
PATH5161,Laboratory Haematology,6
PATH5162,Advanced Laboratory Haematology,6
PATH5172,Advanced Clinical Microbiology,6
PATH5181,Transfusion Science,6
PATH5191,Clinical Laboratory Skills,6
PATH5192,Principles of Professional Practice,6
PATH5193,Clinical Pathology Practicum 1,6
PATH5194,Clinical Pathology Practicum 2,6
PATH5514,Clinical Laboratory Skills 2,6
PATH5559,Immunogenetics,6
PHAR1101,Drugs that Changed the World,6
PHAR2210,Foundations of Pharmacology,6
PHAR2220,Human Pharmacology,6
PHAR3310,Molecular Pharmacology,6
PHAR3311,Molecular Pharmacology Methods,6
PHAR3320,Systems Pharmacology,6
PHAR3321,Systems Pharmacology Methods,6
PHCY3601,Introduction to Pharmacy Practice,6
PHCY3606,Foundations of Primary Care,6
PHCY3610,Physical Pharmacy and Biopharmaceutics,6
PHCY3618,Pharmaceutical Chemistry and Analysis,6
PHCY5002,UWA-ZJU Pharmacy Research Project,0
PHCY5150,Policy Frameworks Around Health and Ageing,6
PHCY5151,Advanced Clinical Reasoning,6
PHCY5152,Quality Use of Medicines and Safe Prescribing,6
PHCY5155,Models of Service Delivery,6
PHCY5156,Medication Management Reviews,6
PHCY5157,Aged Care Pharmacy,6
PHCY5158,Advanced Clinical Practice Dissertation 1,6
PHCY5159,Advanced Clinical Practice Dissertation 2,6
PHCY5161,Advanced Geriatric Pharmacy Practice 1,6
PHCY5162,Advanced Geriatric Pharmacy Practice 2,6
PHCY5163,Diabetes Education 1,6
PHCY5164,Diabetes Education 2,6
PHCY5601,Introduction to Pharmacy Practice,6
PHCY5602,"Integrated Pharmacology, Therapeutics and Pharmacy Practice 1",6
PHCY5603,Applied Pharmacotherapy,6
PHCY5606,Foundations of Primary Care,6
PHCY5609,Fundamentals of Research in Pharmacy,6
PHCY5610,Physical Pharmacy and Biopharmaceutics,6
PHCY5611,Medicinal Product Formulation,6
PHCY5612,Integrated Therapeutics and Pharmacy Practice,6
PHCY5613,Management and Economics in Pharmacy,6
PHCY5614,Pharmacy Research Project,12
PHCY5615,Pharmacy Placement I,12
PHCY5616,Pharmacy Placement II,12
PHCY5617,Clinical Science for Pharmacy II,6
PHCY5618,Pharmaceutical Chemistry and Analysis,6
PHCY5619,Medicinal Chemistry for Pharmacy,6
PHCY5630,Applied Pharmacology for Pharmacists,6
PHCY5631,Professionalism in Action Part 1,0
PHCY5632,Professionalism in Action Part 2,6
PHCY5801,Advanced Research Techniques,6
PHCY5802,"Publishing and communicating science, contemporary methods and pitfalls",6
PHIL1001,Ethics for the Digital Age: An Introduction to Moral Philosophy,6
PHIL1002,Introduction to Critical Thinking,6
PHIL1003,"God, Mind and Knowledge",6
PHIL2001,Bioethics,6
PHIL2002,Logic: How to Defeat Your Foes with Reasoning,6
PHIL2003,Philosophy of Religion,6
PHIL2004,Philosophy of Mind,6
PHIL2005,Exploring the Nature of Science,6
PHIL2006,Philosophy of Psychology and Psychiatry,6
PHIL2007,Knowledge and the Justification of Belief,6
PHIL2008,Machine Minds and Superintelligence: The Philosophy of Artificial Intelligence,6
PHIL3001,Metaphysics,6
PHIL3002,Aesthetics,6
PHIL3003,Moral Theory,6
PHIL3004,"Meaning, Truth and Language",6
PHIL3005,Continental Philosophy: The Origin and Influence of Phenomenology,6
PHIL3006,Philosophy East and West,6
PHIL3007,Advanced Logic,6
PHIL3008,Rationality and Society,6
PHIL3009,The Philosophy of Psychedelics,6
PHIL4100,Ethics and Critical Thinking,6
PHIL4101,Advanced Moral Philosophy,6
PHIL4102,Topics in Social and Political Philosophy,6
PHIL4103,Consciousness,6
PHIL4104,Advanced Metaphysics,6
PHIL4105,Topics in the History of Philosophy,6
PHIL4106,Analytic Philosophy,6
PHIL4107,Metaethics,6
PHYL1001,Physiology - How your body works,6
PHYL2002,Physiology of Cells,6
PHYL3001,"Physiology of Membranes, Muscles and Signalling",6
PHYL3002,Physiology of Cardiovascular and Respiratory Systems,6
PHYL3003,Physiology of Nutrition and Metabolism,6
PHYL3004,Physiology of Integrated Organ Function,6
PHYL5501,Audiological Instrumentation,6
PHYL5502,Basic Clinical Audiology Part 1,6
PHYL5503,Professional and Scientific Communication,6
PHYL5504,Basic Adult Hearing Assessment,6
PHYL5505,Introduction to Ear Diseases and Treatments,6
PHYL5506,Basic Paediatric Hearing Assessment,6
PHYL5510,Physiology of the Auditory System,6
PHYL5511,Pathophysiology of the Auditory and Vestibular Systems,6
PHYL5512,Basic Clinical Audiology Part 2,6
PHYL5513,"Speech, Language and Communication",6
PHYL5514,Evoked Responses in Clinical Diagnosis,6
PHYL5515,Hearing Devices and Adult Aural Rehabilitation,6
PHYL5610,Advanced Hearing Aids and Rehabilitation Part 1,6
PHYL5611,Advanced Clinical Audiology Part 2,6
PHYL5612,Community and Workplace Audiology,6
PHYL5613,Audiology Practice Management,6
PHYL5614,Audiology Research Project Part 2,6
PHYL5615,Advanced Clinical Audiology Part 1,6
PHYL5616,Audiology Research Project Part 1,6
PHYL5617,Advanced Hearing Aids and Rehabilitation Part 2,6
PHYL5618,Basic Hearing Devices,6
PHYL5619,Complex Adult and Paediatric Assessment,6
PHYL5620,Audiological Science Research Project Part 1,6
PHYL5621,Audiological Science Research Project Part 2,6
PHYL5622,Audiological Science Research Project Part 3,6
PHYL5623,Audiological Science Research Project Part 4,6
PHYL5624,Advanced Hearing Devices,6
PHYS1001,Physics for Scientists and Engineers,6
PHYS1002,Modern Physics,6
PHYS1021,Applied Physics A,6
PHYS1030,Physics Bridging Unit,6
